time (s)	det(V)
3364.846699	0.020599	
3364.848177	0.020897	
3364.849814	0.017400	
3364.851295	0.015181	
3364.852934	0.020156	
3364.854424	0.014476	
3364.856058	0.016325	
3364.857543	0.017026	
3364.859193	0.019366	
3364.860713	0.010008	
3364.862364	0.015048	
3364.863926	0.014802	
3364.865519	0.011773	
3364.867110	0.010407	
3364.868689	0.017094	
3364.870297	0.011600	
3364.871843	0.011579	
3364.873470	0.011805	
3364.875063	0.013360	
3364.876723	0.012711	
3364.878327	0.012216	
3364.880004	0.015160	
3364.881578	0.013207	
3364.883253	0.010508	
3364.884802	0.012123	
3364.886513	0.014202	
3364.888069	0.012635	
3364.889761	0.013622	
3364.891303	0.013883	
3364.893021	0.013412	
3364.894519	0.008671	
3364.896277	0.013034	
3364.897763	0.010842	
3364.899543	0.012180	
3364.901025	0.011100	
3364.902801	0.017630	
3364.904281	0.013726	
3364.906059	0.014121	
3364.907546	0.015326	
3364.909304	0.017702	
3364.910807	0.007688	
3364.912531	0.012969	
3364.914046	0.012333	
3364.915749	0.010754	
3364.917284	0.007523	
3364.918998	0.019402	
3364.920553	0.012627	
3364.922246	0.012035	
3364.923800	0.012836	
3364.925479	0.016792	
3364.927040	0.002826	
3364.928703	0.009384	
3364.930295	0.010939	
3364.931932	0.008747	
3364.933554	0.006423	
3364.935173	0.012155	
3364.936808	0.008602	
